name,datetime,conditions
"Salt Lake City, UT",2019-12-20,1
"Salt Lake City, UT",2019-12-21,1
"Salt Lake City, UT",2019-12-22,1
"Salt Lake City, UT",2019-12-23,1
"Salt Lake City, UT",2019-12-24,3
"Salt Lake City, UT",2019-12-25,3
"Salt Lake City, UT",2019-12-26,3
"Salt Lake City, UT",2019-12-27,1
"Salt Lake City, UT",2019-12-28,1
"Salt Lake City, UT",2019-12-29,1
"Salt Lake City, UT",2019-12-30,3
"Salt Lake City, UT",2019-12-31,1
"Lewisburg, WV",2019-12-14,3
"Lewisburg, WV",2019-12-15,1
"Lewisburg, WV",2019-12-16,2
"Lewisburg, WV",2019-12-17,2
"Lewisburg, WV",2019-12-18,1
"Lewisburg, WV",2019-12-19,0
"Lewisburg, WV",2019-12-20,0
"Lewisburg, WV",2019-12-21,0
"Lewisburg, WV",2019-12-22,0
"Lewisburg, WV",2019-12-23,0
"Lewisburg, WV",2019-12-24,1
"Lewisburg, WV",2019-12-25,0
"Lewisburg, WV",2019-12-26,0
"Lewisburg, WV",2019-12-27,1
"Lewisburg, WV",2019-12-28,1
"Lewisburg, WV",2019-12-29,2
"Lewisburg, WV",2019-12-30,2
"Lewisburg, WV",2019-12-31,1
"Pullman, WA",2019-12-14,1
"Pullman, WA",2019-12-15,3
"Pullman, WA",2019-12-16,1
"Pullman, WA",2019-12-17,0
"Pullman, WA",2019-12-18,0
"Pullman, WA",2019-12-19,3
"Pullman, WA",2019-12-20,1
"Pullman, WA",2019-12-21,1
"Pullman, WA",2019-12-22,1
"Pullman, WA",2019-12-23,3
"Pullman, WA",2019-12-24,1
"Pullman, WA",2019-12-25,1
"Pullman, WA",2019-12-26,1
"Pullman, WA",2019-12-27,3
"Pullman, WA",2019-12-28,1
"Pullman, WA",2019-12-29,1
"Pullman, WA",2019-12-30,1
"Pullman, WA",2019-12-31,3
"Amarillo, TX",2019-12-14,0
"Amarillo, TX",2019-12-15,1
"Amarillo, TX",2019-12-16,1
"Amarillo, TX",2019-12-17,0
"Amarillo, TX",2019-12-18,0
"Amarillo, TX",2019-12-19,0
"Amarillo, TX",2019-12-20,0
"Amarillo, TX",2019-12-21,0
"Amarillo, TX",2019-12-22,0
"Amarillo, TX",2019-12-23,0
"Amarillo, TX",2019-12-24,0
"Amarillo, TX",2019-12-25,0
"Amarillo, TX",2019-12-26,1
"Amarillo, TX",2019-12-27,2
"Amarillo, TX",2019-12-28,2
"Amarillo, TX",2019-12-29,1
"Amarillo, TX",2019-12-30,0
"Amarillo, TX",2019-12-31,0
"Monroe, LA",2019-12-14,1
"Monroe, LA",2019-12-15,1
"Monroe, LA",2019-12-16,2
"Monroe, LA",2019-12-17,2
"Monroe, LA",2019-12-18,0
"Monroe, LA",2019-12-19,0
"Monroe, LA",2019-12-20,0
"Monroe, LA",2019-12-21,2
"Monroe, LA",2019-12-22,2
"Monroe, LA",2019-12-23,1
"Monroe, LA",2019-12-24,0
"Monroe, LA",2019-12-25,1
"Monroe, LA",2019-12-26,1
"Monroe, LA",2019-12-27,2
"Monroe, LA",2019-12-28,2
"Monroe, LA",2019-12-29,2
"Monroe, LA",2019-12-30,0
"Monroe, LA",2019-12-31,0
"Iron Mountain/Kingsfd, MI",2019-12-14,1
"Iron Mountain/Kingsfd, MI",2019-12-15,1
"Iron Mountain/Kingsfd, MI",2019-12-16,1
"Iron Mountain/Kingsfd, MI",2019-12-17,1
"Iron Mountain/Kingsfd, MI",2019-12-18,1
"Iron Mountain/Kingsfd, MI",2019-12-19,1
"Iron Mountain/Kingsfd, MI",2019-12-20,1
"Iron Mountain/Kingsfd, MI",2019-12-21,1
"Iron Mountain/Kingsfd, MI",2019-12-22,0
"Iron Mountain/Kingsfd, MI",2019-12-23,0
"Iron Mountain/Kingsfd, MI",2019-12-24,1
"Iron Mountain/Kingsfd, MI",2019-12-25,1
"Iron Mountain/Kingsfd, MI",2019-12-26,1
"Iron Mountain/Kingsfd, MI",2019-12-27,1
"Iron Mountain/Kingsfd, MI",2019-12-28,3
"Iron Mountain/Kingsfd, MI",2019-12-29,3
"Iron Mountain/Kingsfd, MI",2019-12-30,3
"Iron Mountain/Kingsfd, MI",2019-12-31,1
"Hilo, HI",2019-12-14,2
"Hilo, HI",2019-12-15,2
"Hilo, HI",2019-12-16,2
"Hilo, HI",2019-12-17,2
"Hilo, HI",2019-12-18,2
"Hilo, HI",2019-12-19,2
"Hilo, HI",2019-12-20,2
"Hilo, HI",2019-12-21,2
"Hilo, HI",2019-12-22,2
"Hilo, HI",2019-12-23,2
"Hilo, HI",2019-12-24,2
"Hilo, HI",2019-12-25,2
"Hilo, HI",2019-12-26,2
"Hilo, HI",2019-12-27,2
"Hilo, HI",2019-12-28,2
"Hilo, HI",2019-12-29,2
"Hilo, HI",2019-12-30,2
"Hilo, HI",2019-12-31,2
"San Francisco, CA",2019-12-14,2
"San Francisco, CA",2019-12-15,1
"San Francisco, CA",2019-12-16,1
"San Francisco, CA",2019-12-17,2
"San Francisco, CA",2019-12-18,2
"San Francisco, CA",2019-12-19,2
"San Francisco, CA",2019-12-20,1
"San Francisco, CA",2019-12-21,1
"San Francisco, CA",2019-12-22,2
"San Francisco, CA",2019-12-23,1
"San Francisco, CA",2019-12-24,2
"San Francisco, CA",2019-12-25,2
"San Francisco, CA",2019-12-26,1
"San Francisco, CA",2019-12-27,1
"San Francisco, CA",2019-12-28,1
"San Francisco, CA",2019-12-29,2
"San Francisco, CA",2019-12-30,2
"San Francisco, CA",2019-12-31,1
"Dallas, TX",2019-12-14,2
"Dallas, TX",2019-12-15,1
"Dallas, TX",2019-12-16,2
"Dallas, TX",2019-12-17,1
"Dallas, TX",2019-12-18,2
"Dallas, TX",2019-12-19,1
"Dallas, TX",2019-12-20,1
"Dallas, TX",2019-12-21,2
"Dallas, TX",2019-12-22,2
"Dallas, TX",2019-12-23,2
"Dallas, TX",2019-12-24,2
"Dallas, TX",2019-12-25,2
"Dallas, TX",2019-12-26,2
"Dallas, TX",2019-12-27,2
"Dallas, TX",2019-12-28,2
"Dallas, TX",2019-12-29,2
"Dallas, TX",2019-12-30,0
"Dallas, TX",2019-12-31,2
"Atlanta, GA",2019-12-14,2
"Atlanta, GA",2019-12-15,1
"Atlanta, GA",2019-12-16,2
"Atlanta, GA",2019-12-17,2
"Atlanta, GA",2019-12-18,0
"Atlanta, GA",2019-12-19,0
"Atlanta, GA",2019-12-20,0
"Atlanta, GA",2019-12-21,2
"Atlanta, GA",2019-12-22,2
"Atlanta, GA",2019-12-23,2
"Atlanta, GA",2019-12-24,1
"Atlanta, GA",2019-12-25,1
"Atlanta, GA",2019-12-26,0
"Atlanta, GA",2019-12-27,1
"Atlanta, GA",2019-12-28,2
"Atlanta, GA",2019-12-29,2
"Atlanta, GA",2019-12-30,2
"Atlanta, GA",2019-12-31,0
"Corpus Christi, TX",2019-12-14,0
"Corpus Christi, TX",2019-12-15,1
"Corpus Christi, TX",2019-12-16,1
"Corpus Christi, TX",2019-12-17,1
"Corpus Christi, TX",2019-12-18,0
"Corpus Christi, TX",2019-12-19,1
"Corpus Christi, TX",2019-12-20,2
"Corpus Christi, TX",2019-12-21,2
"Corpus Christi, TX",2019-12-22,2
"Corpus Christi, TX",2019-12-23,0
"Corpus Christi, TX",2019-12-24,1
"Corpus Christi, TX",2019-12-25,1
"Corpus Christi, TX",2019-12-26,1
"Corpus Christi, TX",2019-12-27,1
"Corpus Christi, TX",2019-12-28,1
"Corpus Christi, TX",2019-12-29,1
"Corpus Christi, TX",2019-12-30,1
"Corpus Christi, TX",2019-12-31,1
"San Diego, CA",2019-12-14,1
"San Diego, CA",2019-12-15,1
"San Diego, CA",2019-12-16,0
"San Diego, CA",2019-12-17,0
"San Diego, CA",2019-12-18,0
"San Diego, CA",2019-12-19,0
"San Diego, CA",2019-12-20,0
"San Diego, CA",2019-12-21,0
"San Diego, CA",2019-12-22,0
"San Diego, CA",2019-12-23,2
"San Diego, CA",2019-12-24,2
"San Diego, CA",2019-12-25,2
"San Diego, CA",2019-12-26,2
"San Diego, CA",2019-12-27,0
"San Diego, CA",2019-12-28,0
"San Diego, CA",2019-12-29,0
"San Diego, CA",2019-12-30,1
"San Diego, CA",2019-12-31,0
"Fairbanks, AK",2019-12-14,0
"Fairbanks, AK",2019-12-15,0
"Fairbanks, AK",2019-12-16,1
"Fairbanks, AK",2019-12-17,1
"Fairbanks, AK",2019-12-18,1
"Fairbanks, AK",2019-12-19,1
"Fairbanks, AK",2019-12-20,0
"Fairbanks, AK",2019-12-21,0
"Fairbanks, AK",2019-12-22,0
"Fairbanks, AK",2019-12-23,1
"Fairbanks, AK",2019-12-24,1
"Fairbanks, AK",2019-12-25,1
"Fairbanks, AK",2019-12-26,3
"Fairbanks, AK",2019-12-27,1
"Fairbanks, AK",2019-12-28,1
"Fairbanks, AK",2019-12-29,1
"Fairbanks, AK",2019-12-30,1
"Fairbanks, AK",2019-12-31,1
"Jacksonville/Camp Lejeune, NC",2019-12-14,2
"Jacksonville/Camp Lejeune, NC",2019-12-15,0
"Jacksonville/Camp Lejeune, NC",2019-12-16,1
"Jacksonville/Camp Lejeune, NC",2019-12-17,2
"Jacksonville/Camp Lejeune, NC",2019-12-18,1
"Jacksonville/Camp Lejeune, NC",2019-12-19,0
"Jacksonville/Camp Lejeune, NC",2019-12-20,0
"Jacksonville/Camp Lejeune, NC",2019-12-21,0
"Jacksonville/Camp Lejeune, NC",2019-12-22,0
"Jacksonville/Camp Lejeune, NC",2019-12-23,2
"Jacksonville/Camp Lejeune, NC",2019-12-24,1
"Jacksonville/Camp Lejeune, NC",2019-12-25,0
"Jacksonville/Camp Lejeune, NC",2019-12-26,1
"Jacksonville/Camp Lejeune, NC",2019-12-27,1
"Jacksonville/Camp Lejeune, NC",2019-12-28,1
"Jacksonville/Camp Lejeune, NC",2019-12-29,1
"Jacksonville/Camp Lejeune, NC",2019-12-30,2
"Jacksonville/Camp Lejeune, NC",2019-12-31,0
"Aberdeen, SD",2019-12-14,1
"Aberdeen, SD",2019-12-15,1
"Aberdeen, SD",2019-12-16,1
"Aberdeen, SD",2019-12-17,1
"Aberdeen, SD",2019-12-18,0
"Aberdeen, SD",2019-12-19,0
"Aberdeen, SD",2019-12-20,1
"Aberdeen, SD",2019-12-21,0
"Aberdeen, SD",2019-12-22,0
"Aberdeen, SD",2019-12-23,0
"Aberdeen, SD",2019-12-24,1
"Aberdeen, SD",2019-12-25,1
"Aberdeen, SD",2019-12-26,3
"Aberdeen, SD",2019-12-27,1
"Aberdeen, SD",2019-12-28,3
"Aberdeen, SD",2019-12-29,3
"Aberdeen, SD",2019-12-30,3
"Aberdeen, SD",2019-12-31,0
"Pittsburgh, PA",2019-12-14,2
"Pittsburgh, PA",2019-12-15,2
"Pittsburgh, PA",2019-12-16,3
"Pittsburgh, PA",2019-12-17,3
"Pittsburgh, PA",2019-12-18,3
"Pittsburgh, PA",2019-12-19,0
"Pittsburgh, PA",2019-12-20,0
"Pittsburgh, PA",2019-12-21,0
"Pittsburgh, PA",2019-12-22,0
"Pittsburgh, PA",2019-12-23,0
"Pittsburgh, PA",2019-12-24,1
"Pittsburgh, PA",2019-12-25,1
"Pittsburgh, PA",2019-12-26,1
"Pittsburgh, PA",2019-12-27,2
"Pittsburgh, PA",2019-12-28,1
"Pittsburgh, PA",2019-12-29,2
"Pittsburgh, PA",2019-12-30,2
"Pittsburgh, PA",2019-12-31,3
"Raleigh/Durham, NC",2019-12-14,2
"Raleigh/Durham, NC",2019-12-15,0
"Raleigh/Durham, NC",2019-12-16,1
"Raleigh/Durham, NC",2019-12-17,2
"Raleigh/Durham, NC",2019-12-18,0
"Raleigh/Durham, NC",2019-12-19,0
"Raleigh/Durham, NC",2019-12-20,0
"Raleigh/Durham, NC",2019-12-21,1
"Raleigh/Durham, NC",2019-12-22,2
"Raleigh/Durham, NC",2019-12-23,2
"Raleigh/Durham, NC",2019-12-24,2
"Raleigh/Durham, NC",2019-12-25,1
"Raleigh/Durham, NC",2019-12-26,1
"Raleigh/Durham, NC",2019-12-27,1
"Raleigh/Durham, NC",2019-12-28,1
"Raleigh/Durham, NC",2019-12-29,2
"Raleigh/Durham, NC",2019-12-30,2
"Raleigh/Durham, NC",2019-12-31,0
"Key West, FL",2019-12-14,0
"Key West, FL",2019-12-15,0
"Key West, FL",2019-12-16,2
"Key West, FL",2019-12-17,1
"Key West, FL",2019-12-18,2
"Key West, FL",2019-12-19,2
"Key West, FL",2019-12-20,1
"Key West, FL",2019-12-21,2
"Key West, FL",2019-12-22,2
"Key West, FL",2019-12-23,2
"Key West, FL",2019-12-24,2
"Key West, FL",2019-12-25,1
"Key West, FL",2019-12-26,1
"Key West, FL",2019-12-27,2
"Key West, FL",2019-12-28,0
"Key West, FL",2019-12-29,0
"Key West, FL",2019-12-30,1
"Key West, FL",2019-12-31,1
"Charlotte Amalie, VI",2019-12-14,2
"Charlotte Amalie, VI",2019-12-15,2
"Charlotte Amalie, VI",2019-12-16,2
"Charlotte Amalie, VI",2019-12-17,2
"Charlotte Amalie, VI",2019-12-18,0
"Charlotte Amalie, VI",2019-12-19,0
"Charlotte Amalie, VI",2019-12-20,0
"Charlotte Amalie, VI",2019-12-21,2
"Charlotte Amalie, VI",2019-12-22,2
"Charlotte Amalie, VI",2019-12-23,2
"Charlotte Amalie, VI",2019-12-24,2
"Charlotte Amalie, VI",2019-12-25,0
"Charlotte Amalie, VI",2019-12-26,2
"Charlotte Amalie, VI",2019-12-27,2
"Charlotte Amalie, VI",2019-12-28,2
"Charlotte Amalie, VI",2019-12-29,2
"Charlotte Amalie, VI",2019-12-30,2
"Charlotte Amalie, VI",2019-12-31,2
"San Luis Obispo, CA",2019-12-14,1
"San Luis Obispo, CA",2019-12-15,0
"San Luis Obispo, CA",2019-12-16,0
"San Luis Obispo, CA",2019-12-17,0
"San Luis Obispo, CA",2019-12-18,2
"San Luis Obispo, CA",2019-12-19,0
"San Luis Obispo, CA",2019-12-20,0
"San Luis Obispo, CA",2019-12-21,0
"San Luis Obispo, CA",2019-12-22,2
"San Luis Obispo, CA",2019-12-23,2
"San Luis Obispo, CA",2019-12-24,1
"San Luis Obispo, CA",2019-12-25,2
"San Luis Obispo, CA",2019-12-26,2
"San Luis Obispo, CA",2019-12-27,0
"San Luis Obispo, CA",2019-12-28,0
"San Luis Obispo, CA",2019-12-29,2
"San Luis Obispo, CA",2019-12-30,2
"San Luis Obispo, CA",2019-12-31,0
"Bozeman, MT",2019-12-14,1
"Bozeman, MT",2019-12-15,1
"Bozeman, MT",2019-12-16,1
"Bozeman, MT",2019-12-17,1
"Bozeman, MT",2019-12-18,0
"Bozeman, MT",2019-12-19,1
"Bozeman, MT",2019-12-20,0
"Bozeman, MT",2019-12-21,0
"Bozeman, MT",2019-12-22,0
"Bozeman, MT",2019-12-23,1
"Bozeman, MT",2019-12-24,3
"Bozeman, MT",2019-12-25,3
"Bozeman, MT",2019-12-26,3
"Bozeman, MT",2019-12-27,1
"Bozeman, MT",2019-12-28,1
"Bozeman, MT",2019-12-29,1
"Bozeman, MT",2019-12-30,1
"Bozeman, MT",2019-12-31,3
"Champaign/Urbana, IL",2019-12-14,1
"Champaign/Urbana, IL",2019-12-15,3
"Champaign/Urbana, IL",2019-12-16,3
"Champaign/Urbana, IL",2019-12-17,1
"Champaign/Urbana, IL",2019-12-18,1
"Champaign/Urbana, IL",2019-12-19,0
"Champaign/Urbana, IL",2019-12-20,0
"Champaign/Urbana, IL",2019-12-21,0
"Champaign/Urbana, IL",2019-12-22,0
"Champaign/Urbana, IL",2019-12-23,0
"Champaign/Urbana, IL",2019-12-24,0
"Champaign/Urbana, IL",2019-12-25,0
"Champaign/Urbana, IL",2019-12-26,1
"Champaign/Urbana, IL",2019-12-27,1
"Champaign/Urbana, IL",2019-12-28,2
"Champaign/Urbana, IL",2019-12-29,2
"Champaign/Urbana, IL",2019-12-30,2
"Champaign/Urbana, IL",2019-12-31,1
"Harlingen/San Benito, TX",2019-12-14,0
"Harlingen/San Benito, TX",2019-12-15,1
"Harlingen/San Benito, TX",2019-12-16,1
"Harlingen/San Benito, TX",2019-12-17,1
"Harlingen/San Benito, TX",2019-12-18,0
"Harlingen/San Benito, TX",2019-12-19,1
"Harlingen/San Benito, TX",2019-12-20,2
"Harlingen/San Benito, TX",2019-12-21,2
"Harlingen/San Benito, TX",2019-12-22,0
"Harlingen/San Benito, TX",2019-12-23,0
"Harlingen/San Benito, TX",2019-12-24,0
"Harlingen/San Benito, TX",2019-12-25,1
"Harlingen/San Benito, TX",2019-12-26,1
"Harlingen/San Benito, TX",2019-12-27,0
"Harlingen/San Benito, TX",2019-12-28,1
"Harlingen/San Benito, TX",2019-12-29,1
"Harlingen/San Benito, TX",2019-12-30,1
"Harlingen/San Benito, TX",2019-12-31,1
"Fort Wayne, IN",2019-12-14,1
"Fort Wayne, IN",2019-12-15,3
"Fort Wayne, IN",2019-12-16,3
"Fort Wayne, IN",2019-12-17,3
"Fort Wayne, IN",2019-12-18,1
"Fort Wayne, IN",2019-12-19,0
"Fort Wayne, IN",2019-12-20,1
"Fort Wayne, IN",2019-12-21,1
"Fort Wayne, IN",2019-12-22,0
"Fort Wayne, IN",2019-12-23,1
"Fort Wayne, IN",2019-12-24,1
"Fort Wayne, IN",2019-12-25,1
"Fort Wayne, IN",2019-12-26,1
"Fort Wayne, IN",2019-12-27,1
"Fort Wayne, IN",2019-12-28,2
"Fort Wayne, IN",2019-12-29,2
"Fort Wayne, IN",2019-12-30,3
"Fort Wayne, IN",2019-12-31,3
"Peoria, IL",2019-12-14,1
"Peoria, IL",2019-12-15,3
"Peoria, IL",2019-12-16,3
"Peoria, IL",2019-12-17,1
"Peoria, IL",2019-12-18,0
"Peoria, IL",2019-12-19,0
"Peoria, IL",2019-12-20,0
"Peoria, IL",2019-12-21,0
"Peoria, IL",2019-12-22,0
"Peoria, IL",2019-12-23,0
"Peoria, IL",2019-12-24,0
"Peoria, IL",2019-12-25,0
"Peoria, IL",2019-12-26,1
"Peoria, IL",2019-12-27,1
"Peoria, IL",2019-12-28,2
"Peoria, IL",2019-12-29,2
"Peoria, IL",2019-12-30,2
"Peoria, IL",2019-12-31,3
"Stillwater, OK",2019-12-14,0
"Stillwater, OK",2019-12-15,1
"Stillwater, OK",2019-12-16,1
"Stillwater, OK",2019-12-17,0
"Stillwater, OK",2019-12-18,0
"Stillwater, OK",2019-12-19,0
"Stillwater, OK",2019-12-20,0
"Stillwater, OK",2019-12-21,1
"Stillwater, OK",2019-12-22,0
"Stillwater, OK",2019-12-23,0
"Stillwater, OK",2019-12-24,0
"Stillwater, OK",2019-12-25,0
"Stillwater, OK",2019-12-26,0
"Stillwater, OK",2019-12-27,1
"Stillwater, OK",2019-12-28,2
"Stillwater, OK",2019-12-29,0
"Stillwater, OK",2019-12-30,0
"Stillwater, OK",2019-12-31,0
"Butte, MT",2019-12-14,1
"Butte, MT",2019-12-15,1
"Butte, MT",2019-12-16,1
"Butte, MT",2019-12-17,1
"Butte, MT",2019-12-18,0
"Butte, MT",2019-12-19,1
"Butte, MT",2019-12-20,0
"Butte, MT",2019-12-21,0
"Butte, MT",2019-12-22,0
"Butte, MT",2019-12-23,1
"Butte, MT",2019-12-24,3
"Butte, MT",2019-12-25,3
"Butte, MT",2019-12-26,1
"Butte, MT",2019-12-27,1
"Butte, MT",2019-12-28,1
"Butte, MT",2019-12-29,1
"Butte, MT",2019-12-30,1
"Butte, MT",2019-12-31,1
"Billings, MT",2019-12-14,1
"Billings, MT",2019-12-15,1
"Billings, MT",2019-12-16,1
"Billings, MT",2019-12-17,1
"Billings, MT",2019-12-18,1
"Billings, MT",2019-12-19,1
"Billings, MT",2019-12-20,1
"Billings, MT",2019-12-21,1
"Billings, MT",2019-12-22,1
"Billings, MT",2019-12-23,1
"Billings, MT",2019-12-24,1
"Billings, MT",2019-12-25,1
"Billings, MT",2019-12-26,1
"Billings, MT",2019-12-27,1
"Billings, MT",2019-12-28,1
"Billings, MT",2019-12-29,0
"Billings, MT",2019-12-30,0
"Billings, MT",2019-12-31,1
"Kotzebue, AK",2019-12-14,1
"Kotzebue, AK",2019-12-15,1
"Kotzebue, AK",2019-12-16,0
"Kotzebue, AK",2019-12-17,0
"Kotzebue, AK",2019-12-18,0
"Kotzebue, AK",2019-12-19,0
"Kotzebue, AK",2019-12-20,1
"Kotzebue, AK",2019-12-21,3
"Kotzebue, AK",2019-12-22,1
"Kotzebue, AK",2019-12-23,0
"Kotzebue, AK",2019-12-24,0
"Kotzebue, AK",2019-12-25,0
"Kotzebue, AK",2019-12-26,0
"Kotzebue, AK",2019-12-27,1
"Kotzebue, AK",2019-12-28,0
"Kotzebue, AK",2019-12-29,0
"Kotzebue, AK",2019-12-30,0
"Kotzebue, AK",2019-12-31,0
"Tampa, FL",2019-12-14,2
"Tampa, FL",2019-12-15,0
"Tampa, FL",2019-12-16,0
"Tampa, FL",2019-12-17,2
"Tampa, FL",2019-12-18,1
"Tampa, FL",2019-12-19,0
"Tampa, FL",2019-12-20,1
"Tampa, FL",2019-12-21,2
"Tampa, FL",2019-12-22,2
"Tampa, FL",2019-12-23,2
"Tampa, FL",2019-12-24,1
"Tampa, FL",2019-12-25,1
"Tampa, FL",2019-12-26,1
"Tampa, FL",2019-12-27,1
"Tampa, FL",2019-12-28,2
"Tampa, FL",2019-12-29,2
"Tampa, FL",2019-12-30,1
"Tampa, FL",2019-12-31,1
"Bloomington/Normal, IL",2019-12-14,1
"Bloomington/Normal, IL",2019-12-15,3
"Bloomington/Normal, IL",2019-12-16,1
"Bloomington/Normal, IL",2019-12-17,1
"Bloomington/Normal, IL",2019-12-18,1
"Bloomington/Normal, IL",2019-12-19,0
"Bloomington/Normal, IL",2019-12-20,3
"Bloomington/Normal, IL",2019-12-21,0
"Bloomington/Normal, IL",2019-12-22,0
"Bloomington/Normal, IL",2019-12-23,0
"Bloomington/Normal, IL",2019-12-24,0
"Bloomington/Normal, IL",2019-12-25,0
"Bloomington/Normal, IL",2019-12-26,1
"Bloomington/Normal, IL",2019-12-27,1
"Bloomington/Normal, IL",2019-12-28,2
"Bloomington/Normal, IL",2019-12-29,2
"Bloomington/Normal, IL",2019-12-30,2
"Bloomington/Normal, IL",2019-12-31,1
"Gainesville, FL",2019-12-14,2
"Gainesville, FL",2019-12-15,0
"Gainesville, FL",2019-12-16,0
"Gainesville, FL",2019-12-17,2
"Gainesville, FL",2019-12-18,2
"Gainesville, FL",2019-12-19,0
"Gainesville, FL",2019-12-20,1
"Gainesville, FL",2019-12-21,2
"Gainesville, FL",2019-12-22,2
"Gainesville, FL",2019-12-23,2
"Gainesville, FL",2019-12-24,2
"Gainesville, FL",2019-12-25,1
"Gainesville, FL",2019-12-26,1
"Gainesville, FL",2019-12-27,2
"Gainesville, FL",2019-12-28,2
"Gainesville, FL",2019-12-29,2
"Gainesville, FL",2019-12-30,2
"Gainesville, FL",2019-12-31,0
"Devils Lake, ND",2019-12-14,0
"Devils Lake, ND",2019-12-15,1
"Devils Lake, ND",2019-12-16,1
"Devils Lake, ND",2019-12-17,1
"Devils Lake, ND",2019-12-18,1
"Devils Lake, ND",2019-12-19,1
"Devils Lake, ND",2019-12-20,1
"Devils Lake, ND",2019-12-21,0
"Devils Lake, ND",2019-12-22,0
"Devils Lake, ND",2019-12-23,0
"Devils Lake, ND",2019-12-24,1
"Devils Lake, ND",2019-12-25,1
"Devils Lake, ND",2019-12-26,1
"Devils Lake, ND",2019-12-27,0
"Devils Lake, ND",2019-12-28,1
"Devils Lake, ND",2019-12-29,1
"Devils Lake, ND",2019-12-30,1
"Devils Lake, ND",2019-12-31,0
"Lynchburg, VA",2019-12-14,2
"Lynchburg, VA",2019-12-15,0
"Lynchburg, VA",2019-12-16,1
"Lynchburg, VA",2019-12-17,2
"Lynchburg, VA",2019-12-18,0
"Lynchburg, VA",2019-12-19,0
"Lynchburg, VA",2019-12-20,0
"Lynchburg, VA",2019-12-21,0
"Lynchburg, VA",2019-12-22,0
"Lynchburg, VA",2019-12-23,1
"Lynchburg, VA",2019-12-24,0
"Lynchburg, VA",2019-12-25,0
"Lynchburg, VA",2019-12-26,0
"Lynchburg, VA",2019-12-27,0
"Lynchburg, VA",2019-12-28,0
"Lynchburg, VA",2019-12-29,2
"Lynchburg, VA",2019-12-30,2
"Lynchburg, VA",2019-12-31,0
"Mobile, AL",2019-12-14,1
"Mobile, AL",2019-12-15,1
"Mobile, AL",2019-12-16,2
"Mobile, AL",2019-12-17,2
"Mobile, AL",2019-12-18,0
"Mobile, AL",2019-12-19,0
"Mobile, AL",2019-12-20,0
"Mobile, AL",2019-12-21,2
"Mobile, AL",2019-12-22,2
"Mobile, AL",2019-12-23,2
"Mobile, AL",2019-12-24,1
"Mobile, AL",2019-12-25,1
"Mobile, AL",2019-12-26,1
"Mobile, AL",2019-12-27,1
"Mobile, AL",2019-12-28,2
"Mobile, AL",2019-12-29,2
"Mobile, AL",2019-12-30,0
"Mobile, AL",2019-12-31,0
"Myrtle Beach, SC",2019-12-14,2
"Myrtle Beach, SC",2019-12-15,0
"Myrtle Beach, SC",2019-12-16,0
"Myrtle Beach, SC",2019-12-17,1
"Myrtle Beach, SC",2019-12-18,1
"Myrtle Beach, SC",2019-12-19,0
"Myrtle Beach, SC",2019-12-20,0
"Myrtle Beach, SC",2019-12-21,0
"Myrtle Beach, SC",2019-12-22,2
"Myrtle Beach, SC",2019-12-23,2
"Myrtle Beach, SC",2019-12-24,2
"Myrtle Beach, SC",2019-12-25,0
"Myrtle Beach, SC",2019-12-26,1
"Myrtle Beach, SC",2019-12-27,1
"Myrtle Beach, SC",2019-12-28,1
"Myrtle Beach, SC",2019-12-29,2
"Myrtle Beach, SC",2019-12-30,2
"Myrtle Beach, SC",2019-12-31,0
"Memphis, TN",2019-12-14,2
"Memphis, TN",2019-12-15,2
"Memphis, TN",2019-12-16,2
"Memphis, TN",2019-12-17,1
"Memphis, TN",2019-12-18,0
"Memphis, TN",2019-12-19,0
"Memphis, TN",2019-12-20,1
"Memphis, TN",2019-12-21,1
"Memphis, TN",2019-12-22,2
"Memphis, TN",2019-12-23,2
"Memphis, TN",2019-12-24,1
"Memphis, TN",2019-12-25,1
"Memphis, TN",2019-12-26,2
"Memphis, TN",2019-12-27,1
"Memphis, TN",2019-12-28,2
"Memphis, TN",2019-12-29,2
"Memphis, TN",2019-12-30,0
"Memphis, TN",2019-12-31,0
"Belleville, IL",2019-12-14,3
"Belleville, IL",2019-12-15,3
"Belleville, IL",2019-12-16,3
"Belleville, IL",2019-12-17,3
"Belleville, IL",2019-12-18,0
"Belleville, IL",2019-12-19,0
"Belleville, IL",2019-12-20,0
"Belleville, IL",2019-12-21,0
"Belleville, IL",2019-12-22,0
"Belleville, IL",2019-12-23,0
"Belleville, IL",2019-12-24,0
"Belleville, IL",2019-12-25,0
"Belleville, IL",2019-12-26,1
"Belleville, IL",2019-12-27,1
"Belleville, IL",2019-12-28,2
"Belleville, IL",2019-12-29,2
"Belleville, IL",2019-12-30,2
"Belleville, IL",2019-12-31,1
"Great Falls, MT",2019-12-14,1
"Great Falls, MT",2019-12-15,1
"Great Falls, MT",2019-12-16,0
"Great Falls, MT",2019-12-17,1
"Great Falls, MT",2019-12-18,1
"Great Falls, MT",2019-12-19,0
"Great Falls, MT",2019-12-20,0
"Great Falls, MT",2019-12-21,0
"Great Falls, MT",2019-12-22,0
"Great Falls, MT",2019-12-23,1
"Great Falls, MT",2019-12-24,3
"Great Falls, MT",2019-12-25,1
"Great Falls, MT",2019-12-26,0
"Great Falls, MT",2019-12-27,1
"Great Falls, MT",2019-12-28,1
"Great Falls, MT",2019-12-29,0
"Great Falls, MT",2019-12-30,0
